video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,duration_seconds,category_id
C6qzFPAja_Y,Patec,HINDUSKIE WESELE - 80 DDŚ #18,2023-03-25T14:00:06Z,445364,25137,305,PT23M41S,1421,24
NcVVX3tuKwk,Patec,TEGO SIE NIE SPODZIEWAŁEM XD - 80 DDŚ #17,2023-03-23T14:15:52Z,459825,25397,420,PT23M39S,1419,24
rIIMR0QSEyA,Patec,MUSIAŁEM WYGŁOSIĆ PRZEMÓWIENIE - 80 DDŚ #16,2023-03-21T14:00:24Z,512289,29151,640,PT25M17S,1517,24
x0GPxFdg3Ug,Patec,FRYZJER ZA 10 ZŁ w INDIACH - 80 DDŚ #15,2023-03-19T14:00:29Z,541895,26376,281,PT16M52S,1012,24
y1z2UYZGzzw,Patec,POSZUKIWANIA TYGRYSA BENGALSKIEGO W INDIACH - 80 DDŚ #14,2023-03-17T14:00:29Z,585258,31185,323,PT22M35S,1355,24
UHx11kFaLOE,Patec,POTYCZKA INDYJSKA xD... - 80 DDŚ #13,2023-03-15T14:00:17Z,690423,35444,600,PT29M15S,1755,24
kCNbdWDZ4Bk,Patec,ZOSTAŁEM OSZUKANY- 80 DDŚ #12,2023-03-13T14:16:47Z,747314,38426,555,PT26M24S,1584,24
h-Z4slR6OJM,Patec,TEST INDYJSKIEGO MCDONALDA - 80 DDŚ #11,2023-03-11T14:00:21Z,1094396,50667,647,PT23M57S,1437,24
DIHo4KqwVVs,Patec,ⱯꓘZꓛⱯꓤS = KONIEC ODCINKA - 80 DDŚ #10,2023-03-09T14:00:07Z,680549,45642,484,PT24M53S,1493,24
ZDNBr6b6ZdA,Patec,NIESPODZIANKA - 80DDŚ #9,2023-03-07T14:00:17Z,590840,39970,524,PT23M14S,1394,24
1kuOYPWlhic,Patec,Zdobyłem NAJWYŻSZY SZCZYT OMANU! - 80 DDŚ #8,2023-03-05T14:00:02Z,571830,40386,422,PT14M58S,898,24
CKNMO2jWon8,Patec,ZMIOTŁO MNIE Z PLANSZY - 80DDŚ #7,2023-03-03T14:00:12Z,842218,52632,745,PT20M50S,1250,24
WhZwDedn6gM,Patec,W TYM KRAJU TO NIELEGALNE - 80DDŚ #6,2023-03-01T14:00:17Z,730841,51174,553,PT21M12S,1272,24
hfcurSYcX2Q,Patec,PRZENOCOWAŁA MNIE ZA DARMO - 80DDŚ #5,2023-02-27T14:10:10Z,630391,43292,529,PT26M21S,1581,24
G7-U7JgRFAM,Patec,UGOŚCIŁ NAS MILIONER! - 80DDŚ #4,2023-02-25T14:00:20Z,938542,54475,579,PT28M17S,1697,24
ZMWzV62ra1s,Patec,MUSIAŁEM ZAWRÓCIĆ - 80DDŚ #3,2023-02-23T14:00:22Z,1214659,62087,830,PT23M52S,1432,24
S4Dnmgp0qG4,Patec,PODZIEMNE MIASTO W IZRAELU - 80DDŚ #2,2023-02-21T14:00:13Z,1249384,76570,1179,PT28M5S,1685,24
AzboLlM7s8I,Patec,W 80 DNI DOOKOŁA ŚWIATA! - 80DDŚ #1,2023-02-19T14:00:05Z,1124582,80916,781,PT12M31S,751,24
_-RH_82RO7Q,Patec,JUŻ NIGDY NIE POBRUDZISZ PUPCI,2023-02-05T13:58:28Z,423050,25595,403,PT13M28S,808,24
PU_pKhh1IPU,Patec,Nauczyłem się TATUOWAĆ w 7 DNI,2023-01-21T14:00:24Z,449316,26212,271,PT19M55S,1195,24
7QjzI86am44,Patec,NIE ROZWIĄŻESZ TEGO,2023-01-15T14:01:00Z,457319,23473,2834,PT2M5S,125,24
uR43-U_FuFE,Patec,CHCIAŁEM SIĘ PODDAĆ (MARATON),2023-01-01T15:07:33Z,1433090,92446,2325,PT40M48S,2448,24
hYvRy5M1hDE,Patec,UDEKOROWAŁEM MÓJ DOMEK NA DRZEWIE (VLOGMAS),2022-12-25T13:18:09Z,305713,21359,269,PT11M4S,664,24
UizOp677Ric,Patec,NAJNIEBEZPIECZNIEJSZY POCIĄG ŚWIATA (17h przez Sahare),2022-12-17T15:02:26Z,3054852,120168,1739,PT33M42S,2022,24
XbHFw9lEY-4,Patec,NOC NA SAHARZE,2022-12-11T14:07:48Z,470426,30047,236,PT20M15S,1215,24
d2hbGZVWa4I,Patec,ZAPROSIŁ MNIE DO PAŁACU,2022-12-06T16:07:00Z,708334,41551,537,PT21M27S,1287,24
znLs_gflWFk,Patec,INSTAGRAM DECYDUJE O NASZEJ PODRÓŻY,2022-11-23T14:02:55Z,355368,20359,284,PT19M49S,1189,24
Z0KRjHQ4WnI,Patec,ZAGRAŁEM NA MISTRZOSTWACH ŚWIATA,2022-11-15T14:16:01Z,336935,18909,212,PT23M15S,1395,24
aZhk5c_mV1A,Patec,MÓJ NOWY DOM ft „5 Sposobów na”,2022-11-08T14:03:17Z,1041672,62537,893,PT20M56S,1256,24
zDg7Nadcv_4,Patec,CAŁY DZIEŃ WIDZE TO CO DRON,2022-10-22T12:58:54Z,276421,17641,322,PT14M22S,862,24
89C2CiW88BE,Patec,MÓJ NAJBARDZIEJ PECHOWY WYJAZD W ŻYCIU,2022-10-16T16:37:48Z,424414,23595,295,PT20M9S,1209,24
WQ9ok487ftQ,Patec,WOJNA GRZYBOWA,2022-10-09T13:01:04Z,400221,25467,519,PT15M23S,923,24
KTn1uasRFLs,Patec,WYMYŚLILIŚMY NOWY SPORT EKSTREMALNY,2022-09-26T13:00:52Z,261963,18111,319,PT12M52S,772,24
mluE2SN3pqY,Patec,ZDOBYLIŚMY NAJWYŻSZY SZCZYT POLSKI!,2022-09-21T14:05:41Z,796348,35908,559,PT13M50S,830,24
CB6_e7DI3XQ,Patec,SPĘDZIŁEM NOC W WIĘZIENIU,2022-09-10T13:12:09Z,660400,42138,617,PT14M34S,874,24
3iLv0_B81lg,Patec,ZOSTAŁEM ŁOWCĄ BURZ,2022-09-03T12:03:39Z,664713,33829,502,PT16M36S,996,24
vLmWT0KBhPE,Patec,ZROBILIŚMY GRILLA NA WULKANIE,2022-08-25T13:08:46Z,487636,33078,533,PT18M9S,1089,24
RNnYUT2QlOY,Patec,TO MUSIAŁO BOLEĆ,2022-08-17T13:09:06Z,460725,24870,334,PT14M36S,876,24
Rk67nMpJZhQ,Patec,NAJTAŃSZY VS NAJDROŻSZY HOTEL W WIETNAMIE!,2022-08-09T13:00:28Z,477924,23293,312,PT25M31S,1531,24
bRiVfpc18Qc,Patec,BYŁO NAPRAWDĘ CIASNO,2022-08-03T13:12:39Z,640762,33540,713,PT36M24S,2184,24
a8aA3x1a4tQ,Patec,ZŁAPAŁA MNIE POLICJA W KAMBODŻY,2022-07-23T13:05:36Z,360649,19497,341,PT20M59S,1259,24
UoaPsy8PpxE,Patec,NOC W HOTELU KAPSUŁOWYM,2022-07-19T13:59:01Z,574396,36256,420,PT17M34S,1054,24
6D9xy3QrtZg,Patec,NAGRAŁA ZE MNĄ FILM!!!,2022-07-16T14:28:55Z,499214,28982,508,PT22M59S,1379,24
4PO7hSl93js,Patec,TRENING BRUTALNEGO MUAY THAI,2022-07-12T13:01:31Z,264278,18630,310,PT14M56S,896,24
bHMfIIeZe-Y,Patec,AZJATYCKA LEKCJA GOTOWANIA,2022-07-09T14:55:55Z,277681,15641,245,PT14M10S,850,24
pUMA-yUyTzE,Patec,NAJNIEBEZPIECZNIEJSZY RYNEK NA ŚWIECIE,2022-07-06T15:24:03Z,723925,24807,286,PT34M10S,2050,24
Dre_4qRZ6TY,Patec,NIE WYKONAŁEM TEGO ZADANIA,2022-07-02T13:18:59Z,418728,22463,333,PT22M58S,1378,24
7PHki-zuWjE,Patec,"SZUKALIŚMY TEGO ""SKARBU"" 4 DNI",2022-06-25T13:48:20Z,417279,25414,537,PT21M38S,1298,24
cnYoq_Zb5MQ,Patec,WOJNA KUCHENNA Z MAGDĄ GESSLER,2022-06-18T13:02:19Z,2067989,107341,1041,PT20M,1200,24
BfOBdRLQrGQ,Patec,Z KRAKOWA DO WARSZAWY NA ROWERZE(FAIL XD),2022-06-11T13:13:54Z,786105,44502,732,PT23M10S,1390,24
j40AEctyOtw,Patec,STRACIŁEM 7000 zł W TEJ JASKINI,2022-06-04T12:59:12Z,384779,26496,302,PT12M14S,734,24
YOZM-uuex9Q,Patec,DZIEŃ W NAJDŁUŻSZYCH PODZIEMNYCH BUNKRACH NA SWIECIE!,2022-05-29T13:00:41Z,487182,21402,335,PT32M1S,1921,24
Np4HhKH1fTE,Patec,ARCYMISTRZOWIE MIELI ZE MNĄ PROBLEM!,2022-05-25T13:00:15Z,861910,39060,455,PT22M49S,1369,24
MKIn419wS7g,Patec,PRAWIE SIĘ PODDALIŚMY!,2022-05-16T13:05:48Z,687440,36426,312,PT23M56S,1436,24
5qQ_FnTkEQ4,Patec,ZROBIŁEM KURS NURKOWANIA,2022-05-08T14:28:41Z,246398,16315,200,PT11M49S,709,24
1lrWwqyFQNo,Patec,DZIEŃ NA OPUSZCZONEJ WYSPIE,2022-04-30T13:06:27Z,560226,34310,338,PT12M16S,736,24
S9ZYvUTObIc,Patec,WODNA TAKSÓWKA W CHORWACJI!,2022-04-23T13:16:03Z,298061,19130,222,PT15M14S,914,24
GIk2jULgV2s,Patec,NOC W OPUSZCZONYM DWORZE!,2022-04-16T14:17:47Z,284229,20396,257,PT16M31S,991,24
wHSYcBi3p5U,Patec,WSPINANIE W SKAŁACH!,2022-04-13T13:11:03Z,360202,23959,467,PT13M46S,826,24
9dr7iafbho4,Patec,Dziękuje,2022-03-30T13:22:44Z,880556,87464,1506,PT29M57S,1797,24
LNjS8CE5hCg,Patec,POJEDYNEK KUCHENNY Z DŻODŻEM,2022-03-23T15:01:43Z,876467,47320,763,PT18M31S,1111,24
8nRGstjMCKA,Patec,ZDALIŚMY EGZAMIN SPADOCHRONOWY!,2022-03-17T14:00:16Z,412478,27696,271,PT12M13S,733,24
JBHV1nkMY9g,Patec,DZIEŃ Z JEDNOSTKĄ ANTYKŁUSOWNICZĄ,2022-02-28T18:41:22Z,544344,32832,398,PT20M29S,1229,24
wkuq01kaLJs,Patec,EKSTREMALNE ATRAKCJE ZIMBABWE,2022-02-28T17:30:12Z,364500,24614,250,PT11M17S,677,24
DFc4-R79ki4,Patec,FRYZJER W BOTSWANIE :C,2022-02-27T17:55:32Z,552659,36509,392,PT9M3S,543,24
Z3rDQfElvlA,Patec,INTRUZI W OBOZIE,2022-02-27T12:12:42Z,409107,29774,353,PT15M48S,948,24
e9D8WJ6OpNM,Patec,WOJNA KUCHENNA Z FRIZEM,2022-02-26T15:41:21Z,850917,45168,388,PT17M30S,1050,24
jST73_FNLLE,Patec,ŁOWILIŚMY RYBY AFRYKAŃSKIM SPOSOBEM!,2022-02-25T16:00:04Z,684362,36199,345,PT21M19S,1279,24
GKntdV9bEew,Patec,24h w OBOZIE SZKOLENIOWYM,2022-02-22T14:18:15Z,726404,51515,600,PT24M37S,1477,24
xy0OrAqKo6E,Patec,ODWIEDZILIŚMY LOKALNĄ WIOSKĘ,2022-02-16T14:00:41Z,623999,48936,494,PT8M54S,534,24
dFIxIzJdmbQ,Patec,POLECIELIŚMY DO DZIKIEJ BOTSWANY!,2022-02-13T14:30:43Z,798263,76133,707,PT14M49S,889,24
teED552S50A,Patec,POSZUKIWANIA W TAJEMNICZYM LESIE,2022-02-05T13:02:53Z,394238,28124,590,PT13M36S,816,24
CMwtWr5K4IA,Patec,TAK WYSOKO JESZCZE NIE BYŁEM,2022-01-29T14:00:10Z,895744,50364,1051,PT25M6S,1506,24
3QT_Wo0G4fM,Patec,LEKARZ DLA DZIKICH ZWIERZĄT,2022-01-22T14:00:01Z,612051,51742,1592,PT22M48S,1368,24
RY9bAAoTipM,Patec,HOUSTON MAMY PROBLEM!,2022-01-15T14:21:07Z,400872,24574,250,PT11M3S,663,24
wfXA9wN8Sj0,Patec,PŁYWALIŚMY W LODOWATEJ WODZIE,2022-01-08T14:32:04Z,553570,38435,659,PT16M36S,996,24
duOKUGmiM1k,Patec,"MISTRZOSTWA ŚWIATA W SZACHACH ft. Carlsen, Hikaru",2022-01-01T14:00:44Z,321589,18615,262,PT15M46S,946,24
T92HDUse1TM,Patec,NOC 30 METRÓW NAD ZIEMIĄ,2021-12-18T14:31:01Z,618701,40737,636,PT16M52S,1012,24
KumljIILOZY,Patec,KUCHENNA WOJNA Z NOWCIAXEM,2021-12-15T14:05:42Z,759333,39327,445,PT13M44S,824,24
FxAxIPAT3s0,Patec,A TO PECH,2021-12-09T13:55:57Z,362619,23177,275,PT9M23S,563,24
H4WpON-eYzY,Patec,OGROMNY STATEK KOSMICZNY,2021-12-03T14:00:17Z,283365,19879,281,PT10M40S,640,24
XzS3Hctfvrk,Patec,ZAGRALIŚMY Z JANKOSEM!!!,2021-12-01T14:00:11Z,286572,19902,255,PT8M53S,533,24
6Jmo8W6_g44,Patec,TO BYŁ NAJLEPSZY EVENT NA JAKIM BYŁEM,2021-11-29T13:57:14Z,469930,30913,411,PT18M8S,1088,24
vE2DNvFIFD0,Patec,POLECIELIŚMY DO STANÓW!,2021-11-27T14:00:32Z,450981,35040,431,PT8M28S,508,24
F3hr0Q1ka_g,Patec,AMSTERDAM 💨,2021-11-24T15:19:45Z,368607,30241,532,PT4M20S,260,24
IVml7TscOQo,Patec,24H w NOWYM DOMKU NA DRZEWIE,2021-11-20T13:59:15Z,976157,71772,986,PT12M48S,768,24
ICof_ojILKA,Patec,ZBUDOWAŁEM DOMEK NA DRZEWIE,2021-11-13T14:02:27Z,1171373,98166,3225,PT32M52S,1972,24
HdoJsWy_oHE,Patec,24h w BARCELONIE,2021-11-06T14:02:07Z,377539,22245,418,PT18M16S,1096,24
x7Jr5E29zCU,Patec,EKSTREMALNE WAKACJE,2021-10-31T13:36:50Z,496798,36532,463,PT15M58S,958,24
9z2wh7OkUc4,Patec,75 km PIESZO w 24H *GONE WRONGXD*,2021-10-25T11:04:01Z,883123,60734,1337,PT23M49S,1429,24
n4a8z8OFiMU,Patec,ZGUBILIŚMY SIĘ W JASKINI,2021-10-16T13:00:30Z,1926610,87749,1619,PT37M18S,2238,24
D_8ASu_2Rps,Patec,STWORZYŁEM SWÓJ MIECZ,2021-10-13T14:00:10Z,629723,40775,843,PT23M31S,1411,24
hWUB27wpG74,Patec,NIE PATRZ W DÓŁ!,2021-10-03T14:32:57Z,520692,33888,709,PT11M55S,715,24
EiNTj8nTjbI,Patec,TRENING LATANIA Z MISTRZYNIĄ ŚWIATA,2021-09-25T13:00:06Z,406131,25828,301,PT11M21S,681,24
QvzksFogcxg,Patec,JEDLIŚMY TO CO ZNALEŹLIŚMY W LESIE,2021-09-18T13:00:12Z,532148,36312,1008,PT18M51S,1131,24
FPQxk-qc_to,Patec,24H bez pieniędzy,2021-09-12T14:00:06Z,893925,60061,1241,PT23M9S,1389,24
GhkSBPxp1xE,Patec,NAUCZYŁEM SIĘ PISAĆ DRUGĄ RĘKĄ!,2021-09-05T13:00:38Z,568462,47772,872,PT11M21S,681,24
pWAuP-idIf4,Patec,PRZECENIŁEM SWOJE MOŻLIWOŚCI...,2021-08-28T13:00:16Z,1125043,70407,1538,PT20M10S,1210,24
i2PwTRuIIdw,Patec,SPOTKALIŚMY SZALONYCH NORWEGÓW!,2021-08-26T13:30:06Z,558053,38492,582,PT11M19S,679,24
QL1A8rihQW4,Patec,TO BYŁY NAJGORSZE MOMENTY W MOIM ŻYCIU,2021-08-14T13:02:28Z,4425408,173911,7140,PT24M53S,1493,24
WNVm1fcIwu0,Patec,OTRZYMAŁEM TO NA KONIEC WYPRAWY…,2021-08-07T13:00:46Z,317810,26860,503,PT9M40S,580,24
bcp3I6YZRfA,Patec,SKOCZYŁEM SAMEMU ZE SPADOCHRONEM!,2021-07-31T14:02:28Z,916084,67600,1282,PT14M5S,845,24
Pr5LPkp7SLE,Patec,24h W BUSZU,2021-07-29T13:00:21Z,576584,41476,790,PT11M17S,677,24
-jUFDL9pVqc,Patec,ODWIEDZIŁEM ŁOWCĘ KŁUSOWNIKÓW,2021-07-27T14:00:00Z,473732,38347,721,PT13M29S,809,24
xWPMk_m4r6s,Patec,WYPRAWA W GÓRY SMOCZE,2021-07-25T13:00:31Z,397071,31398,533,PT11M39S,699,24
S8P5B5Uq6bs,Patec,POKECENTER DLA ZWIERZĄT!,2021-07-23T13:00:35Z,389260,32353,687,PT14M43S,883,24
HVwdcuG6YM4,Patec,ZAWODY W PLUCIU KUPĄ NA ODLEGŁOŚĆ,2021-07-21T13:00:05Z,556513,46114,1201,PT13M25S,805,24
3V0IrLSDPYY,Patec,ZOBACZYŁEM POLOWANIE DZIKICH ZWIERZĄT,2021-07-19T13:07:35Z,717462,52789,1551,PT19M14S,1154,24
3ZEwFuvNsF0,Patec,24h W NAJNIEBEZPIECZNIEJSZYM MIEŚCIE W AFRYCE,2021-07-17T14:36:39Z,1090719,66784,1397,PT22M3S,1323,24
r7wb4IX-AV8,Patec,NAJLEPSZY VS NAJGORSZY HOTEL W STOLICY RPA,2021-07-14T12:59:17Z,680743,53501,971,PT16M42S,1002,24
Og_s5XZfACQ,Patec,ZJADŁEM LODY Z PINGWINAMI!,2021-07-10T13:00:19Z,803756,54061,1145,PT21M50S,1310,24
Ugs_ws-KuNw,Patec,17 LAT CZEKAŁEM NA TEN MOMENT,2021-07-03T13:00:27Z,931648,77107,1054,PT18M15S,1095,24
9fA2Sd1uJZw,Patec,MIAŁEM TYLKO GODZINĘ ABY WYDOSTAĆ SIĘ Z BUNKRA...,2021-06-26T13:00:03Z,1061850,57501,1425,PT31M52S,1912,24
ELM22wNca-M,Patec,24h W OPUSZCZONYM KOMPLEKSIE WOJSKOWYM,2021-06-19T14:40:36Z,364270,29270,663,PT28M54S,1734,24
WO4dL0mRYzw,Patec,TEGO NAUCZYLI MNIE MISTRZOWIE POLSKI,2021-06-12T12:58:31Z,781072,39005,776,PT22M7S,1327,24
tBB-knorxuY,Patec,EKIPOWY MECZ PIŁKARSKI ft. Sławomir Peszko,2021-06-04T14:08:12Z,2537417,95264,1943,PT19M10S,1150,24
8wnQ2eslpmE,Patec,KUCHENNA WOJNA Z MINI MAJKIEM O $$$,2021-05-29T13:00:03Z,1531822,69360,1124,PT15M35S,935,24
J6yEN8keTPY,Patec,NAUCZYŁEM GO SWOICH TALENTÓW,2021-05-22T13:00:07Z,446832,30466,484,PT19M42S,1182,24
oZgg4abnG-E,Patec,ZOSTAŁEM ZATRZYMANY PRZEZ ŻOŁNIERZA,2021-05-15T13:00:18Z,527540,36457,461,PT16M34S,994,24
WdIHNoHK-SU,Patec,24H SAMEMU NA KARAIBACH! cz.1/2,2021-05-08T13:05:39Z,1108897,65837,1259,PT20M43S,1243,24
9ewHhn_E2O8,Patec,KUCHENNA WOJNA Z MARCYSIĄ,2021-05-01T13:00:08Z,1774977,85429,1443,PT15M3S,903,24
LSBIHExU3V0,Patec,GRILL W KANAŁACH KIJOWA!,2021-04-24T13:00:06Z,840353,47804,1231,PT22M27S,1347,24
NJbOQHiAeb4,Patec,ODWIEDZIŁEM MAŁPI RAJ!,2021-04-17T14:05:41Z,1182429,71686,1858,PT21M41S,1301,24
NbfWOEK_PNQ,Patec,NIESAMOWITY TYDZIEŃ Z ŻYCIA JAKUBA PATECKIEGO,2021-04-10T13:00:17Z,776267,58751,1238,PT24M40S,1480,24
Y2JVA6U1J5g,Patec,TEN PRZYCISK MÓGŁ ZNISZCZYĆ ŚWIAT,2021-04-08T13:00:10Z,583884,39384,1241,PT22M35S,1355,24
T210X_RMc_E,Patec,MOJA NAJNIEBEZPIECZNIEJSZA WYPRAWA,2021-04-02T13:00:26Z,1165387,73030,1911,PT29M45S,1785,24
2jYwoLPolv0,Patec,ZWIEDZIŁEM OPUSZCZONE MIASTO NA UKRAINIE!,2021-03-27T15:00:00Z,798436,68063,1946,PT17M34S,1054,24
ta9vp7pIqHI,Patec,KUCHENNA WOJNA Z MURCIX,2021-03-13T13:59:47Z,1872396,92033,2052,PT15M15S,915,24
sTzVsy17mgU,Patec,ZAWSZE CHCIAŁEM TO ZROBIĆ... (FINAŁ ODC. 2),2021-03-09T12:00:17Z,2269306,156438,3903,PT13M15S,795,24
h8eT0fy3ay4,Patec,FRYZJER W AFRYCE ZA 2$ (cz.2/2),2021-03-06T14:00:25Z,1333001,69874,1262,PT22M45S,1365,24
pWPyC-cwbDQ,Patec,PRÓBOWAŁEM SPĘDZIĆ 24H SAMEMU  W AFRYCE część 1/2,2021-02-27T15:04:54Z,1262146,80364,1926,PT25M40S,1540,24
H0WnphWliiM,Patec,TEST POPULARNYCH BATONÓW,2021-02-06T14:00:11Z,769114,50054,2260,PT16M17S,977,24
RjZ_C9IsMJE,Patec,KUCHENNA WOJNA Z WERSOW,2021-01-30T14:00:08Z,1692059,95309,1829,PT12M23S,743,24
_rP6buivtFc,Patec,JAKIEGO EKIPOWICZA PRZEDSTAWIAM?,2021-01-23T14:17:08Z,1236154,78049,682,PT10M44S,644,24
AUW5begy5gY,Patec,SPRAWDZAMY KTO JEST NAJSILNIEJSZY Z EKIPY,2021-01-16T14:00:57Z,1382763,82746,1698,PT15M1S,901,24
yrKYdpEgESY,Patec,NOC W CHOINCE,2021-01-09T14:02:51Z,1198225,120260,3935,PT24M4S,1444,24
FM8x8ES1-H0,Patec,OTO NOWA CZĘŚĆ DOMU EKIPY!,2021-01-03T14:18:05Z,2062709,149161,3539,PT18M45S,1125,24
kw_eH84qp2s,Patec,NAJPIĘKNIEJSZY prezent jaki dałem EKIPOWICZOWI,2020-12-22T16:36:38Z,439520,34986,758,PT17M51S,1071,24
smy_txqvydQ,Patec,VLOGMAS: Świąteczny poradnik PATECA,2020-12-20T17:13:13Z,356873,33298,590,PT14M24S,864,24
EvyqhdDmNQ4,Patec,KUCHENNA WOJNA Z NOWCIAXEM,2020-12-13T14:00:04Z,1477390,74911,1112,PT15M17S,917,24
FRVdQaJgq9k,Patec,Największy IMPOSTOR w EKIPIE?,2020-12-05T15:35:21Z,1625656,101101,1125,PT13M47S,827,24
sTKvKvpsI2A,Patec,Sprawdzamy z EKIPĄ KefirX,2020-11-21T16:12:42Z,532532,37043,839,PT14M22S,862,24
U7A9Ia-_bZE,Patec,SEKRETY Z DZIECIŃSTWA O KTÓRYCH NIE WIEDZIELIŚCIE,2020-11-10T14:02:21Z,905965,65656,1409,PT23M3S,1383,24
DESQ-SU5RdU,Patec,JAK ZAPAMIĘTAĆ WSZYSTKO *challenge xd*,2020-10-24T14:00:59Z,410082,35628,742,PT21M54S,1314,24
S1HIAWNsYR8,Patec,szybciuteńka nauka TAILWHIPA na hulajnodze,2020-10-10T13:16:53Z,1115518,60642,2514,PT9M7S,547,24
GvIzM6XGllk,Patec,„DZIARA” na całą nogę!,2020-08-26T13:01:19Z,599680,54266,1003,PT11M30S,690,24
qKFOFlS3uqg,Patec,NAUKA FRONTFLIPA,2020-08-22T13:01:15Z,979801,78218,1258,PT11M22S,682,24
43FhlPm5B0Y,Patec,UKŁADAM KOSTKĘ PONIŻEJ 1 MINUTY,2020-08-16T10:00:22Z,593487,53451,1210,PT14M57S,897,24
3rCWj3SseOI,Patec,KASIULA UCZY MNIE JAZDY KONNO,2020-07-24T13:00:31Z,1590146,109427,4490,PT18M33S,1113,24
2Wd0j8SAUPo,Patec,EKSPRESOWA NAUKA BACKFLIPA,2020-07-10T13:05:37Z,1571582,150732,3585,PT17M19S,1039,24
VyXPZjG2nFc,Patec,OD 0 DO SKATERA W 12 DNI!,2020-06-28T11:00:15Z,2118773,138423,3516,PT25M28S,1528,24
